team id,team name,campaign name,partner name,placement name,device type,blocking status,measured impressions,total impressions,% measured,% see-through,% passed,% failed,% failed by content,% failed by geo,% failed by keyword,% failed by blacklist,% failed by language,% fraud,total viewable rate (total net metrics),total viewable display rate (total net metrics),total viewable video rate (total net metrics),% display ads in view (groupm),% video ads in view (groupm),% display ads in view (publicis),% video ads in view (publicis)
9836,MediaCom_Playstation,FY17_US_PS_HDW_NA_FISCAL-YEAR-17-BRAND_PS4,N/A,N/A,N/A,Mixed,104435098,140849329,0.755196333073,0.843435072381,0.968248645331,0.0317513546692,0.011897678263,0.00334734998986,2.67661907001e-06,0.00229040494755,0.0,0.0147156966577,0.532485553851,0.525999502518,0.747606112465,0.255322318034,0.348641554627,0.0,0.0
9836,MediaCom_Playstation,FY17_US_PS_HDW_NA_Fiscal-Year-17-PSVR_PSV,N/A,N/A,N/A,Mixed,104208823,141415046,0.758011563877,0.845655489869,0.949830020209,0.0501699797913,0.0283533196319,0.00461723853627,3.29526463542e-06,0.00218187532888,0.0,0.0155001187073,0.481095377116,0.456262627069,0.670776242876,0.250760894901,0.358955009596,0.0,0.0
9836,MediaCom_Playstation,FY17_US_PS_SVC-Store-Gaming_Q3_Holiday Sale_PSS,N/A,N/A,N/A,Monitoring,48562651,49661630,0.991236526803,0.987556912651,0.964933913768,0.035066086232,0.0213337943197,0.000326348531049,0.0,0.000253636459375,0.0,0.0134221329425,0.424496945194,0.424496945194,NULL,0.322999155241,NULL,0.0,NULL
9836,MediaCom_Playstation,FY17_US_PS_SVC-Vue-Brand_NA_August-December-Brand_Vue,N/A,N/A,N/A,Mixed,45275136,56822104,0.82563897563,0.86380087228,0.963252117521,0.036747882479,0.0114647109864,0.00564512711462,0.000224877276632,0.00345518708705,0.0,0.0162508765955,0.634879418142,0.652718193349,0.372882835812,0.406719400971,0.126726890136,0.0,0.0
9836,MediaCom_Playstation,FY17_US_PS_SVC-Store-Gaming_NA_FY17 Sept-Mar Evergreen_PSS,N/A,N/A,N/A,Monitoring,30119694,30980850,0.988211066836,0.994437757518,0.968837523825,0.0311624761748,0.0142405711916,0.000509605127038,4.84170059892e-06,0.000633455828358,0.0,0.0161796722814,0.410062731713,0.412494102203,0.373013776469,0.318817744307,0.0542123456351,0.0,0.0
9836,MediaCom_Playstation,FY17_US_PS_HDW_NA_Fiscal-Year-17-Pro_NEO,N/A,N/A,N/A,Mixed,27849396,49340411,0.581679809086,0.678302213575,0.949878731249,0.0501212687507,0.0205283454165,0.0053711956311,2.81716339979e-06,0.0032776378778,0.0,0.021860215149,0.590104395801,0.542467968317,0.775599177163,0.256095407533,0.499900547218,0.0,0.0
9836,MediaCom_Playstation,FY17_US_PS_SW_Q3-Q4_Full-DCM_SOC,N/A,N/A,N/A,Mixed,21345286,22597135,0.965721049387,0.951435524902,0.880294647972,0.119705352028,0.0984166798136,0.000400094967791,0.0,0.00123812155833,0.0,0.0212166276831,0.643198971426,0.733090661576,0.381909973569,0.505391400833,0.0989253210929,0.0,0.0
9836,MediaCom_Playstation,FY17_US_PS_SVC-Card_Q3_PS CapitalOne Card Launch_PSC,N/A,N/A,N/A,Blocking,13299592,14984415,0.93005674779,0.983907479872,0.954309127183,0.0456908728169,0.0304797351114,0.000311723881112,0.0,0.0,0.0,0.015280543151,0.719034087662,0.719034087662,NULL,0.445450357044,NULL,0.0,NULL
9836,MediaCom_Playstation,FY17_US_PS_SW_NA_DLC-And-CE_HZD,N/A,N/A,N/A,Mixed,12555815,16868071,0.764923290881,0.902822972467,0.9696743036,0.0303256964,0.0181165943634,0.000531299637048,0.0,0.0,0.0,0.0138366740334,0.359499721842,0.358830751434,NULL,0.19307171573,0.364633146522,0.0,0.0
9836,MediaCom_Playstation,FY17_US_PS_SVC-Now_NA_FY17-Jul-Mar_NOW,N/A,N/A,N/A,Mixed,11113858,11999963,0.956204763275,0.978150849298,0.917140494517,0.0828595054835,0.0291197564526,0.00172325531337,0.000486501500046,0.0212876489703,0.0,0.0312995965071,0.619596903254,0.598337511872,0.717626774643,0.417733411044,0.476910808567,0.0,0.0
