6631,Lavidge_McDonalds,GCM ROD - 2017,Whirlygig - MOB,a-MCDN_v-PROG_c-dCPM_b1-GCM_b2-RODENG_b3-MOB_b4-NA_m-MP2F50828_s-320x50,Mobile,Blocking,815561,798262,17299,11002,133,0,0,0,776801,6284,438571,233236,798262,0.0,798262,438571,233236,NULL,NULL,0.0,0,0.0,798262,0.0,0
6643,Lavidge_Cable ONE,2017 Interactive Media - Acquisition,Whirlygig - PROSP,20949-229177-60896-21 | a-CONE_v-PROG_c-dCPM_b1-PROSP_b2-PROSP_b3-CL_b4-HM_b5-NA_b6-ROE_m-NA_s-300x250|20949-229177-60896-21,Desktop,Blocking,784652,744292,40360,29439,48,0,0,0,742757,11154,408134,249794,744292,0.0,744292,408134,249794,NULL,NULL,0.0,0,0.0,744292,0.0,0
6631,Lavidge_McDonalds,HCM ROD Spanish - 2017,Whirlygig - PROSP,a-MCDN_v-PROG_c-dCPM_b1-HCM_b2-RODSPA_b3-DIS_b4-NA_m-MP2F50828_s-300x250,Desktop,Blocking,768222,751722,16500,5304,83,0,0,0,766881,11201,503712,192636,751722,0.0,751722,503712,192636,NULL,NULL,0.0,0,0.0,751722,0.0,0
6631,Lavidge_McDonalds,HCM GMA - 2017,Whirlygig - MOB,a-MCDN_v-PROG_c-dCPM_b1-HCM_b2-GMA_b3-MOB_b4-APL_m-GMA0904_s-300x250|22430262,Mobile,Blocking,745421,728439,16982,12410,365,0,0,0,691031,4589,101802,323467,728439,0.0,728439,101802,323467,NULL,NULL,0.0,0,0.0,728439,0.0,0
6643,Lavidge_Cable ONE,2017 Interactive Media - Acquisition,Whirlygig - PROSP,20949-229177-60896-23 | a-CONE_v-PROG_c-dCPM_b1-PROSP_b2-PROSP_b3-CL_b4-HM_b5-NA_b6-ROE_m-NA_s-728x90|20949-229177-60896-23,Desktop,Blocking,723300,665887,57413,43685,29,0,0,0,701105,14194,331045,228956,665887,0.0,665887,331045,228956,NULL,NULL,0.0,0,0.0,665887,0.0,0
6631,Lavidge_McDonalds,HCM GMA - 2017,Whirlygig - MOB,a-MCDN_v-PROG_c-dCPM_b1-HCM_b2-GMA_b3-MOB_b4-AND_m-GMA0904_s-300x250|22430264,Mobile,Blocking,722811,705987,16824,12250,408,0,0,0,590904,4435,96190,289534,705987,0.0,705987,96190,289534,NULL,NULL,0.0,0,0.0,705987,0.0,0
6631,Lavidge_McDonalds,HCM BFAST - 2017,Whirlygig - PROSP,a-MCDN_v-PROG_c-dCPM_b1-HCM_b2-BFAST_b3-DIS_b4-NA_m-1SBASC0828_s-300x250,Desktop,Blocking,684121,673279,10842,2102,60,0,0,0,682582,8731,439849,173231,673279,0.0,673279,439849,173231,NULL,NULL,0.0,0,0.0,673279,0.0,0
6631,Lavidge_McDonalds,GCM GMA - 2017,Whirlygig - MOB,a-MCDN_v-PROG_c-dCPM_b1-GCM_b2-GMA_b3-MOB_b4-AND_m-GMA0904_s-320x50|22430284,Mobile,Blocking,683957,662105,21852,4890,454,0,0,0,549045,16836,231409,144452,662105,0.0,662105,231409,144452,NULL,NULL,0.0,0,0.0,662105,0.0,0
9263,Lavidge_APS,APS - Corporate,Whirlygig - PROSP,a-APS_b6-CORP_v-PROG_m-DAM_c-dCPM_b1-STPROSP_b2-PROG_b3-NL_b4-NE_b5-REL_s-320x50|21810785,Mobile,Blocking,672811,644276,28535,24977,191,0,0,0,670053,3630,377841,240968,644276,0.0,644276,377841,240968,NULL,NULL,0.0,0,0.0,644276,0.0,0
9263,Lavidge_APS,APS - Corporate,Whirlygig - PROSP,a-APS_b6-CORP_v-PROG_m-DAM_c-dCPM_b1-STPROSP_b2-PROG_b3-NL_b4-NE_b5-MGS_s-320x50|21883466,Mobile,Blocking,652108,624601,27507,23970,165,0,0,0,649398,3634,364263,235315,624601,0.0,624625,364263,235315,NULL,NULL,0.0,0,0.0,624625,0.0,0
6643,Lavidge_Cable ONE,2017 Interactive Media - Acquisition,Whirlygig - PROSP,20949-229177-60896-16 | a-CONE_v-PROG_c-dCPM_b1-PROSP_b2-PROSP_b3-ATT_b4-HM_b5-NA_b6-ROE_m-NA_s-160x600|20949-229177-60896-16,Desktop,Blocking,631497,602487,29010,9602,33,0,0,0,603719,19654,354516,217415,602487,0.0,602487,354516,217415,NULL,NULL,0.0,0,0.0,602487,0.0,0
8218,Lavidge_ASU,ASU WP MBA_FY16-17,Whirlygig - MOB,a-ASUWPC_v-PROG_c-dCPM_b1-MBA_b2-MOB_b3-AZ_m-MBAPDDISP_s-320x50|22610006,Mobile,Blocking,622741,600037,22704,16741,60,0,2843,0,620550,3172,348327,228734,600037,0.0,600037,348327,228734,NULL,NULL,0.0,0,0.0,600037,0.0,0
6631,Lavidge_McDonalds,HCM ROD English - 2017,Whirlygig - VID,a-MCDN_v-PROG_c-dCPM_b1-HCM_b2-RODENG_b3-VID_b4-NA_m-MP2F50828_s-15sVAST|22365741,Mobile,Monitoring,596408,591475,4933,807,144,0,0,0,96163,4072,527,1154,592336,0.0,596392,527,1154,NULL,NULL,0.0,0,0.0,596392,0.0,0
6631,Lavidge_McDonalds,GCM BFAST - 2017,Whirlygig - PROSP,a-MCDN_v-PROG_c-dCPM_b1-GCM_b2-BFAST_b3-DIS_b4-NA_m-1SBASC0828_s-300x250,Desktop,Blocking,593467,582142,11325,1711,93,0,0,0,592892,9578,378882,150730,582142,0.0,582142,378882,150730,NULL,NULL,0.0,0,0.0,582142,0.0,0
6643,Lavidge_Cable ONE,2017 Interactive Media - Acquisition,Whirlygig - MOB,20949-229177-60900-23 | a-CONE_v-PROG_c-dCPM_b1-PROSP_b2-MCDP_b3-CL_b4-HM_b5-NA_m-NA_s-320x50|20949-229177-60900-23,Mobile,Blocking,583347,556014,27333,24529,126,0,0,0,578438,2972,256644,273969,556014,0.0,556014,256644,273969,NULL,NULL,0.0,0,0.0,556014,0.0,0
9263,Lavidge_APS,APS - Corporate,Whirlygig - PROSP,a-APS_b6-CORP_v-PROG_m-DAM_c-dCPM_b1-STPROSP_b2-PROG_b3-NL_b4-NE_b5-CE_s-320x50|22127022,Mobile,Blocking,581204,556503,24701,21545,166,0,0,0,578819,3212,324930,209490,556503,0.0,556528,324930,209490,NULL,NULL,0.0,0,0.0,556528,0.0,0
9263,Lavidge_APS,APS - Corporate,Whirlygig - PROSP,a-APS_b6-CORP_v-PROG_m-DAM_c-dCPM_b1-STPROSP_b2-PROG_b3-NL_b4-NE_b5-SHMWK_s-320x50|22127028,Mobile,Blocking,578105,553686,24419,21325,159,0,0,0,575715,3201,323910,207632,553686,0.0,553715,323910,207632,NULL,NULL,0.0,0,0.0,553715,0.0,0
6631,Lavidge_McDonalds,HCM ROD English - 2017,Whirlygig - PROSP,a-MCDN_v-PROG_c-dCPM_b1-HCM_b2-RODENG_b3-DIS_b4-NA_m-MP2F50828_s-160x600,Desktop,Blocking,555259,532560,22699,5319,68,0,0,0,554000,17428,331387,146572,532560,0.0,532560,331387,146572,NULL,NULL,0.0,0,0.0,532560,0.0,0
8218,Lavidge_ASU,ASU WP SM_FY16-17,Whirlygig - PROSP,a-ASUWPC_v-PROG_c-dCPM_b1-SM_b2-PROSP_b3-AZ_m-NA_s-728x90|22174254,Desktop,Blocking,530384,502902,27482,15514,52,0,3968,0,529769,8178,267641,214583,502902,0.0,502942,267641,214583,NULL,NULL,0.0,0,0.0,502942,0.0,0
6631,Lavidge_McDonalds,GCM BFAST - 2017,Whirlygig - MOB,a-MCDN_v-PROG_c-dCPM_b1-GCM_b2-BFAST_b3-MOB_b4-NA_m-1SBASC0828_s-300x250,Mobile,Blocking,497851,483204,14647,7366,417,0,0,0,492693,7323,133990,226125,483204,0.0,483204,133990,226125,NULL,NULL,0.0,0,0.0,483204,0.0,0
6631,Lavidge_McDonalds,HCM ROD English - 2017,Whirlygig - MOB,a-MCDN_v-PROG_c-dCPM_b1-HCM_b2-RODENG_b3-MOB_b4-NA_m-MP2F50828_s-300x250,Mobile,Blocking,488756,479147,9609,7277,96,0,0,0,434403,2334,91673,180126,479147,0.0,479147,91673,180126,NULL,NULL,0.0,0,0.0,479147,0.0,0
8218,Lavidge_ASU,ASU SoCal_FY17-18,Whirlygig - PROSP,a-ASUSC_v-PROG_c-dCPM_b1-SC_b2-PROSP_b3-NA_m-NA_s-300x250|22319482,Desktop,Blocking,463293,428545,34748,25857,223,0,0,0,462854,9057,217619,178732,428545,0.0,428545,217619,178732,NULL,NULL,0.0,0,0.0,428545,0.0,0
6643,Lavidge_Cable ONE,2017 Interactive Media - Acquisition,Whirlygig - MOB,20949-229177-60900-22 | a-CONE_v-PROG_c-dCPM_b1-PROSP_b2-MCDP_b3-CL_b4-HM_b5-NA_m-NA_s-300x250|20949-229177-60900-22,Mobile,Blocking,460020,439090,20930,18627,94,0,0,0,445287,2442,106724,298976,439090,0.0,439090,106724,298976,NULL,NULL,0.0,0,0.0,439090,0.0,0
6631,Lavidge_McDonalds,GCM GMA - 2017,Whirlygig - MOB,a-MCDN_v-PROG_c-dCPM_b1-GCM_b2-GMA_b3-MOB_b4-APL_m-GMA0904_s-300x250|22430281,Mobile,Blocking,456188,441168,15020,12815,213,0,0,0,360425,2081,106412,270341,441168,0.0,441168,106412,270341,NULL,NULL,0.0,0,0.0,441168,0.0,0
6631,Lavidge_McDonalds,GCM GMA - 2017,Whirlygig - MOB,a-MCDN_v-PROG_c-dCPM_b1-GCM_b2-GMA_b3-MOB_b4-AND_m-GMA0904_s-300x250|22430283,Mobile,Blocking,451381,443039,8342,5420,311,0,0,0,382779,2838,48693,121810,443039,0.0,443039,48693,121810,NULL,NULL,0.0,0,0.0,443039,0.0,0
8218,Lavidge_ASU,ASU SoCal_FY17-18,Whirlygig - MOB,a-ASUSC_v-PROG_c-dCPM_b1-SC_b2-MOB_b3-NA_m-NA_s-300x250|22319485,Mobile,Blocking,432515,389642,42873,40871,124,0,0,0,429745,2150,139755,227200,389642,0.0,389642,139755,227200,NULL,NULL,0.0,0,0.0,389642,0.0,0
8218,Lavidge_ASU,ASU SoCal_FY17-18,Whirlygig - PROSP,a-ASUSC_v-PROG_c-dCPM_b1-SC_b2-PROSP_b3-NA_m-NA_s-728x90|22319484,Desktop,Blocking,417345,383438,33907,22591,188,0,0,0,417069,11555,195595,160920,383438,0.0,383438,195595,160920,NULL,NULL,0.0,0,0.0,383438,0.0,0
8523,Lavidge_GOYFF,GOYFF-Parents,Whirlygig - MOB,WGIG_MOB-GOYFF_Parents-Prescription-300x250|21166582,Mobile,Blocking,413393,407730,5663,1952,2739,0,0,0,378063,1708,57613,63934,407730,0.0,407748,57613,63934,NULL,NULL,0.0,0,0.0,407748,0.0,0
8218,Lavidge_ASU,ASU MLFTC_FY16-17,Whirlygig - PROSP,WGIG_PROSP-MLFTC-Masters-300x250|20108914,Desktop,Blocking,403758,390738,13020,5819,63,0,1362,0,403369,5893,211055,152594,390738,0.0,390951,211055,152594,NULL,NULL,0.0,0,0.0,390951,0.0,0
7414,Lavidge_AAA,AAA of Arizona - 2017 - GCM,Whirlygig - PROSP,a-AAA_v-PROG_c-dCPM_b1-GCM_b2-PROSP_b3-PROSP_m-AZGCMP2A_s-320x50|22457197,Mobile,Blocking,392708,383904,8804,5328,206,0,0,0,392455,3453,261366,102694,383904,0.0,383904,261366,102694,NULL,NULL,0.0,0,0.0,383904,0.0,0
8218,Lavidge_ASU,ASU MLFTC_FY16-17,Whirlygig - PROSP,WGIG_PROSP-MLFTC-Masters-728x90|20108915,Desktop,Blocking,388279,368038,20241,9762,47,0,1523,0,388051,9090,201556,148717,368038,0.0,368239,201556,148717,NULL,NULL,0.0,0,0.0,368239,0.0,0
7414,Lavidge_AAA,AAA of Arizona - 2017 - GCM,Whirlygig - PROSP,a-AAA_v-PROG_c-dCPM_b1-GCM_b2-PROSP_b3-PROSP_m-AZGCMP1F_s-320x50|22457187,Mobile,Blocking,380722,372122,8600,5288,205,0,0,0,380478,3293,254152,98830,372122,0.0,372122,254152,98830,NULL,NULL,0.0,0,0.0,372122,0.0,0
6643,Lavidge_Cable ONE,2017 Interactive Media - Acquisition,Whirlygig - MOB RET,20949-229177-60901-14 | a-CONE_v-PROG_c-dCPM_b1-RET_b2-MCDR_b3-CL_b4-HM_b5-NA_m-NA_s-300x250|20949-229177-60901-14,Mobile,Blocking,375813,356720,19093,17254,97,0,0,0,327472,1940,73700,194972,356720,0.0,356744,73700,194972,NULL,NULL,0.0,0,0.0,356744,0.0,0
6643,Lavidge_Cable ONE,2017 Interactive Media - Acquisition,Whirlygig - PROSP,20949-229177-60896-20 | a-CONE_v-PROG_c-dCPM_b1-PROSP_b2-PROSP_b3-CL_b4-HM_b5-NA_b6-ROE_m-NA_s-160x600|20949-229177-60896-20,Desktop,Blocking,373840,349183,24657,13266,60,0,0,0,348346,11520,185520,119272,349183,0.0,349183,185520,119272,NULL,NULL,0.0,0,0.0,349183,0.0,0
8218,Lavidge_ASU,ASU WP SM_FY16-17,Whirlygig - PROSP,a-ASUWPC_v-PROG_c-dCPM_b1-SM_b2-PROSP_b3-AZ_m-NA_s-160x600|22174250,Desktop,Blocking,367054,350298,16756,9013,54,0,1303,0,366782,6490,188244,129669,350298,0.0,350343,188244,129669,NULL,NULL,0.0,0,0.0,350343,0.0,0
6643,Lavidge_Cable ONE,2017 Interactive Media - Acquisition,Whirlygig - PROSP,20949-229177-60896-22 | a-CONE_v-PROG_c-dCPM_b1-PROSP_b2-PROSP_b3-CL_b4-HM_b5-NA_b6-ROE_m-NA_s-300x600|20949-229177-60896-22,Desktop,Blocking,367019,351002,16017,12596,16,0,0,0,352173,3540,183830,109293,351002,0.0,351002,183830,109293,NULL,NULL,0.0,0,0.0,351002,0.0,0
8218,Lavidge_ASU,ASU_TBird_FY16-17,Whirlygig - RET,WGIG_RET-TBird-300x250,Desktop,Blocking,365618,354111,11507,7397,132,0,1683,0,365050,2383,193279,151220,354111,0.0,354111,193279,151220,NULL,NULL,0.0,0,0.0,354111,0.0,0
8218,Lavidge_ASU,ASU WP MBA_FY16-17,Whirlygig - PROSP,a-ASUWPC_v-PROG_c-dCPM_b1-MBA_b2-PROSP_b3-AZ_m-NA_s-728x90|22174035,Desktop,Blocking,360655,341435,19220,8988,43,0,2935,0,360428,7445,149807,171437,341435,0.0,341486,149807,171437,NULL,NULL,0.0,0,0.0,341486,0.0,0
8218,Lavidge_ASU,ASU WP MBA_FY16-17,Poets and Quants,a-ASUWPC_v-PQ_c-dCPM_b1-MBA_b2-SD_b3-NAT_m-NA_s-300x250|22338976,Desktop,Monitoring,355714,244691,111023,2,106820,0,0,0,343159,4952,184647,119996,350745,0.0,354104,184647,119996,NULL,NULL,0.0,0,0.0,354104,0.0,0
7414,Lavidge_AAA,AAA of Arizona - 2017 - GCM,Whirlygig - PROSP,a-AAA_v-PROG_c-dCPM_b1-GCM_b2-PROSP_b3-PROSP_m-AZGCMP1O_s-320x50|22457192,Mobile,Blocking,343580,335787,7793,4681,210,0,0,0,343377,3082,229017,89248,335787,0.0,335787,229017,89248,NULL,NULL,0.0,0,0.0,335787,0.0,0
9263,Lavidge_APS,APS - Corporate,Whirlygig - PROSP,a-APS_b6-CORP_v-PROG_m-DAM_c-dCPM_b1-STPROSP_b2-PROG_b3-NL_b4-NE_b5-CE_s-300x250|22127019,Mobile,Blocking,340150,318492,21658,19854,62,0,0,0,338123,1892,134894,170352,318492,0.0,318503,134894,170352,NULL,NULL,0.0,0,0.0,318503,0.0,0
6631,Lavidge_McDonalds,HCM ROD Spanish - 2017,Whirlygig - PROSP,a-MCDN_v-PROG_c-dCPM_b1-HCM_b2-RODSPA_b3-DIS_b4-NA_m-MP2F50828_s-160x600,Desktop,Blocking,334408,321955,12453,2564,27,0,0,0,334154,9914,223860,68400,321955,0.0,321955,223860,68400,NULL,NULL,0.0,0,0.0,321955,0.0,0
8218,Lavidge_ASU,ASU SoCal_FY17-18,Whirlygig - MOB,a-ASUSC_v-PROG_c-dCPM_b1-SC_b2-GF_b3-NA_m-NA_s-320x50|22319494,Mobile,Blocking,333181,332793,388,4,47,0,0,0,150431,352,133782,85233,332793,0.0,332793,133782,85233,NULL,NULL,0.0,0,0.0,332793,0.0,0
9263,Lavidge_APS,APS - Corporate,Whirlygig - PROSP,a-APS_b6-CORP_v-PROG_m-DAM_c-dCPM_b1-STPROSP_b2-PROG_b3-NL_b4-NE_b5-REL_s-300x250|21810782,Mobile,Blocking,332368,310629,21739,19955,57,0,0,0,330395,1861,132144,165615,310629,0.0,310629,132144,165615,NULL,NULL,0.0,0,0.0,310629,0.0,0
6643,Lavidge_Cable ONE,2017 Interactive Media - Acquisition,Whirlygig - PROSP,20949-229177-60896-18 | a-CONE_v-PROG_c-dCPM_b1-PROSP_b2-PROSP_b3-ATT_b4-HM_b5-NA_b6-ROE_m-NA_s-300x600|20949-229177-60896-18,Desktop,Blocking,332136,316073,16063,10545,26,0,0,0,326981,5654,177887,129641,316073,0.0,316073,177887,129641,NULL,NULL,0.0,0,0.0,316073,0.0,0
6631,Lavidge_McDonalds,HCM ROD English - 2017,Whirlygig - VID,a-MCDN_v-PROG_c-dCPM_b1-HCM_b2-RODENG_b3-VID_b4-NA_m-MP2F50828_s-15sVAST|22365741,Desktop,Monitoring,323003,307426,15577,7897,311,0,0,0,162212,7476,113,278,315527,0.0,322831,113,278,NULL,NULL,0.0,0,0.0,322831,0.0,0
9263,Lavidge_APS,APS - Corporate,Whirlygig - PROSP,a-APS_b6-CORP_v-PROG_m-DAM_c-dCPM_b1-STPROSP_b2-PROG_b3-NL_b4-NE_b5-MGS_s-300x250|21883463,Mobile,Blocking,319779,298922,20857,19098,63,0,0,0,317881,1848,126548,160117,298922,0.0,298939,126548,160117,NULL,NULL,0.0,0,0.0,298939,0.0,0
8218,Lavidge_ASU,ASU WP MBA_FY16-17,Whirlygig - MOB,a-ASUWPC_v-PROG_c-dCPM_b1-MBA_b2-MOB_b3-AZ_m-MBAPDDISP_s-300x250|22610004,Mobile,Blocking,316906,282172,34734,29447,17,0,3658,0,315012,1761,110705,160543,282172,0.0,282172,110705,160543,NULL,NULL,0.0,0,0.0,282172,0.0,0
9263,Lavidge_APS,APS - Corporate,Whirlygig - PROSP,a-APS_b6-CORP_v-PROG_m-DAM_c-dCPM_b1-STPROSP_b2-PROG_b3-NL_b4-NE_b5-MGS_s-728x90|21883467,Desktop,Blocking,314590,292695,21895,12675,21,0,0,0,314091,9608,151435,119299,292695,0.0,292741,151435,119299,NULL,NULL,0.0,0,0.0,292741,0.0,0
6631,Lavidge_McDonalds,HCM ROD Spanish - 2017,Whirlygig - MOB,a-MCDN_v-PROG_c-dCPM_b1-HCM_b2-RODSPA_b3-MOB_b4-NA_m-MP2F50828_s-300x250,Mobile,Blocking,313273,300010,13263,10440,129,0,0,0,309789,2856,86390,154025,300010,0.0,300010,86390,154025,NULL,NULL,0.0,0,0.0,300010,0.0,0
6631,Lavidge_McDonalds,HCM ROD English - 2017,Whirlygig - PROSP,a-MCDN_v-PROG_c-dCPM_b1-HCM_b2-RODENG_b3-DIS_b4-NA_m-MP2F50828_s-300x250,Desktop,Blocking,301363,285996,15367,6552,61,0,0,0,299917,8895,160753,110084,285996,0.0,285996,160753,110084,NULL,NULL,0.0,0,0.0,285996,0.0,0
7414,Lavidge_AAA,AAA of Arizona - 2017 - GCM,Whirlygig - PROSP,a-AAA_v-PROG_c-dCPM_b1-GCM_b2-PROSP_b3-PROSP_m-AZGCMP2P_s-320x50|22457207,Mobile,Blocking,299632,292947,6685,4016,198,0,0,0,299428,2645,199462,78255,292947,0.0,292947,199462,78255,NULL,NULL,0.0,0,0.0,292947,0.0,0
6643,Lavidge_Cable ONE,2017 Interactive Media - Acquisition,Whirlygig - MOB RET,20949-229177-60901-15 | a-CONE_v-PROG_c-dCPM_b1-RET_b2-MCDR_b3-CL_b4-HM_b5-NA_m-NA_s-320x50|20949-229177-60901-15,Mobile,Blocking,298339,288715,9624,8377,97,0,0,0,252670,1265,118423,111449,288715,0.0,288741,118423,111449,NULL,NULL,0.0,0,0.0,288741,0.0,0
9263,Lavidge_APS,APS - Corporate,Whirlygig - PROSP,a-APS_b6-CORP_v-PROG_m-DAM_c-dCPM_b1-STPROSP_b2-PROG_b3-NL_b4-NE_b5-SHMWK_s-728x90|22127029,Desktop,Blocking,297461,276546,20915,12176,26,0,0,0,296969,9096,144212,111704,276546,0.0,276587,144212,111704,NULL,NULL,0.0,0,0.0,276587,0.0,0
7414,Lavidge_AAA,AAA NCNU,Whirlygig - PROSP,a-NCNU_v-PROG_c-dCPM_b1-NCNU_b2-PROSP_b3-ROE_m-NCNUGP2P_s-728x90|22393411,Desktop,Blocking,296096,255110,40986,7696,3087,0,0,0,294459,31569,181031,64167,255110,0.0,255110,181031,64167,NULL,NULL,0.0,0,0.0,255110,0.0,0
6643,Lavidge_Cable ONE,2017 Interactive Media - Acquisition,Whirlygig - RET,20949-229177-60897-5 | a-CONE_v-PROG_c-dCPM_b1-RET_b2-RET_b3-CL_b4-HM_b5-NA_m-NA_s-300x250|20949-229177-60897-5,Desktop,Blocking,289879,279789,10090,7356,7,0,0,0,273836,2771,126455,146160,279789,0.0,279823,126455,146160,NULL,NULL,0.0,0,0.0,279823,0.0,0
6631,Lavidge_McDonalds,HCM BFAST - 2017,Whirlygig - MOB,a-MCDN_v-PROG_c-dCPM_b1-HCM_b2-BFAST_b3-MOB_b4-NA_m-1SBASC0828_s-300x250,Mobile,Blocking,289769,282075,7694,4573,73,0,0,0,285867,3141,82291,133650,282075,0.0,282075,82291,133650,NULL,NULL,0.0,0,0.0,282075,0.0,0
7414,Lavidge_AAA,AAA of Arizona - 2017 - GCM,Whirlygig - PROSP,a-AAA_v-PROG_c-dCPM_b1-GCM_b2-PROSP_b3-PROSP_m-AZGCMP2B_s-320x50|22457202,Mobile,Blocking,286317,280058,6259,3688,189,0,0,0,286141,2526,190697,74561,280058,0.0,280058,190697,74561,NULL,NULL,0.0,0,0.0,280058,0.0,0
6631,Lavidge_McDonalds,HCM ROD English - 2017,Whirlygig - PROSP,a-MCDN_v-PROG_c-dCPM_b1-HCM_b2-RODENG_b3-DIS_b4-NA_m-MP2F50828_s-728x90,Desktop,Blocking,285807,267095,18712,6480,55,0,0,0,285142,12316,159659,94347,267095,0.0,267095,159659,94347,NULL,NULL,0.0,0,0.0,267095,0.0,0
